NO,단지명,도로명,지번주소,위도,경도,매물 ID,CCTV 카메라 대수
2151,성문오피스텔,봉천로 544,서울특별시 관악구 봉천동 1620-14,37.47826029,126.9580103,2151,385
2152,디아레나 서초,효령로53길 24,서울특별시 서초구 서초동 1588-5,37.4857481,127.0138739,2152,204
2153,당산M팰리스,양산로 101,서울특별시 영등포구 당산동3가 512-0,37.52462682,126.8943632,2153,238
2154,봉천동 오피스텔,봉천로 223-7,서울특별시 관악구 봉천동 701-8,37.49039381,126.9266339,2154,327
2155,아르씨엘,진황도로27다길 50,서울특별시 강동구 천호동 191-40,37.539753,127.1308341,2155,308
2156,길동오피스텔,천중로 198,서울특별시 강동구 길동 349-7,37.54068373,127.1422099,2156,281
2157,동의보감타워,왕산로 128,서울특별시 동대문구 용두동 787-0,37.57779703,127.0376747,2157,209
2158,퍼스트에비뉴,무학봉26길 21,서울특별시 성동구 행당동 286-38,37.56106314,127.0340314,2158,443
2159,KCC 파크타운,만리재로 185,서울특별시 중구 만리동2가 11-1,37.55501295,126.9662929,2159,448
2160,-132,동소문로25길 5-6,서울특별시 성북구 동선동4가 132-0,37.5945919,127.0183232,2160,243
2161,뫼비우스,동일로 294,서울특별시 광진구 군자동 91-1,37.55746284,127.0730039,2161,129
2162,광화문 스페이스본,사직로8길 4,서울특별시 종로구 사직동 9-0,37.57441724,126.9688809,2162,139
2163,목련빌딩,전농로 102,서울특별시 동대문구 답십리동 94-9,37.57404285,127.0579439,2163,232
2164,(797-16),마조로19길 17,서울특별시 성동구 마장동 797-16,37.56484848,127.0395731,2164,299
2165,(219-17),아차산로 443,서울특별시 광진구 구의동 219-17,37.53896033,127.0916871,2165,97
2166,퍼스티안,도봉로150가길 27,서울특별시 도봉구 방학동 705-17,37.66746889,127.043894,2166,3
2167,오피스텔 천지인,평창문화로 29,서울특별시 종로구 평창동 289-5,37.60489178,126.9647408,2167,74
2168,신당아르브,난계로 151,서울특별시 중구 신당동 160-5,37.56497183,127.0233351,2168,337
2169,경원하이츠텔,신림로66길 24,서울특별시 관악구 신림동 1421-39,37.4854364,126.9310118,2169,434
2170,위너빌,도림로31길 4,서울특별시 영등포구 대림동 1052-40,37.49271273,126.8959126,2170,460
2171,자이오피스텔,남부순환로 1641,서울특별시 관악구 신림동 1412-3,37.48495928,126.9328195,2171,428
2172,YP타운,가산로3길 18,서울특별시 금천구 독산동 298-9,37.47241497,126.8946686,2172,212
2173,하나세인스톤3차,공원로6길 16-22,서울특별시 구로구 구로동 46-4,37.50055876,126.8919804,2173,276
2174,스카이그린빌,개화동로29길 21,서울특별시 강서구 방화동 612-60,37.56393431,126.8078846,2174,166
2175,(1006-49),범안로14길 9-12,서울특별시 금천구 독산동 1006-49,37.46567623,126.8937734,2175,200
2176,노블레르,공항대로59다길 167,서울특별시 강서구 염창동 264-26,37.54964388,126.8717796,2176,308
2177,헤르미온,연서로 16,서울특별시 은평구 역촌동 44-2,37.60061277,126.9165062,2177,310
2178,연희타워,가좌로 233,서울특별시 은평구 응암동 589-1,37.5904261,126.9164182,2178,372
2179,그라비스,등촌로 188,서울특별시 양천구 목동 650-1,37.54644114,126.8630703,2179,523
2180,(1192-3),신월로 264,서울특별시 양천구 신정동 1192-3,37.52207002,126.8505379,2180,927
2181,(90-12),이화여대3길 23,서울특별시 서대문구 대현동 90-12,37.55786336,126.9444084,2181,269
2182,다손오피스텔,신촌로14안길 2,서울특별시 마포구 노고산동 56-52,37.55431436,126.9331684,2182,217
2183,(120-89),천호옛길 34,서울특별시 강동구 성내동 120-89,37.5322485,127.1226727,2183,217
2184,넥스빌1,국회대로54길 15-5,서울특별시 영등포구 영등포동7가 94-329,37.52421138,126.9085247,2184,231
2185,경희궁의 아침 3단지,사직로8길 34,서울특별시 종로구 내수동 72-0,37.57366067,126.9720938,2185,84
2186,하람 휴,원효로 231-3,서울특별시 용산구 원효로1가 28-10,37.53895549,126.9671213,2186,373
2187,동일스카이씨티,면목로92길 5,서울특별시 중랑구 상봉동 102-78,37.59495674,127.0863334,2187,322
2188,월디움 면목 102동,겸재로42길 20,서울특별시 중랑구 면목동 1169-1,37.58784946,127.0889859,2188,424
2189,메종슈에뜨이수,사당로30길 25,서울특별시 동작구 사당동 1007-13,37.48372618,126.9811381,2189,299
2190,프리마오피스텔,보라매로 13,서울특별시 관악구 봉천동 702-49,37.49059276,126.9270765,2190,363
2191,(701-20),봉천로 221-10,서울특별시 관악구 봉천동 701-20,37.49044994,126.9264874,2191,334
2192,(918-9),청룡8길 41,서울특별시 관악구 봉천동 918-9,37.48002399,126.943649,2192,333
2193,엔트라리움,이화여대1길 42-10,서울특별시 서대문구 대현동 90-26,37.55768467,126.9436135,2193,284
2194,라포레 홍대,연희로2길 65,서울특별시 서대문구 창천동 372-0,37.55883698,126.9279147,2194,222
2195,늘예솔하우스,월정로20길 13,서울특별시 강서구 화곡동 938-9,37.52983316,126.8393723,2195,656
2196,금강누리빌,우장산로16길 41,서울특별시 강서구 화곡동 998-10,37.5515538,126.8488455,2196,190
2197,대흥오피스텔,까치산로15길 21,서울특별시 강서구 화곡동 24-53,37.54696217,126.8470574,2197,268
2198,신촌아이스페이스오피스텔,서강로 131,서울특별시 마포구 노고산동 57-46,37.5543931,126.9349398,2198,239
2199,(478-23),동교로 107-1,서울특별시 마포구 서교동 478-23,37.55485547,126.9140451,2199,136
2200,삼성캐스빌,은평로3길 18-2,서울특별시 은평구 역촌동 85-9,37.60051069,126.9153746,2200,309
2201,리베르떼,왕산로 250,서울특별시 동대문구 전농동 597-5,37.58318721,127.0494467,2201,177
2202,위더스 빌,뚝섬로3나길 18,서울특별시 성동구 성수동1가 33-23,37.54133273,127.0499649,2202,285
2203,종암사거리 동우리즈힐스,화랑로1길 17,서울특별시 성북구 하월곡동 90-279,37.60382649,127.0332654,2203,209
2204,남산정은스카이아파트,다산로 56,서울특별시 중구 신당동 366-126,37.54944987,127.0077872,2204,277
2205,(129-26),망우로36길 14,서울특별시 중랑구 상봉동 129-26,37.59363266,127.0778872,2205,309
2206,위너빌,봉우재로 156,서울특별시 중랑구 면목동 90-25,37.5933275,127.0901645,2206,342
2207,오피스텔 미래지오,디지털로32나길 17-45,서울특별시 구로구 구로동 810-0,37.48517101,126.8995362,2207,310
2208,썬샤인,영등포로35가길 8,서울특별시 영등포구 영등포동6가 47-1,37.5221077,126.9035215,2208,256
2209,(1420-21),신림로66길 31,서울특별시 관악구 신림동 1420-21,37.48573072,126.9314141,2209,436
2210,서초아트갤러리,반포대로12길 23,서울특별시 서초구 서초동 1589-3,37.48505276,127.0126088,2210,214
2211,여의도금호리첸시아,여의동로 213,서울특별시 영등포구 여의도동 61-0,37.5186311,126.9396179,2211,46
2212,동림오피스텔,남부순환로 1924,서울특별시 관악구 봉천동 1659-4,37.47700224,126.9629329,2212,349
2213,예온펠리스,남부순환로 1590-7,서울특별시 관악구 신림동 1639-50,37.48350434,126.9276554,2213,397
2214,드림타운,법원단지2길 14,서울특별시 관악구 신림동 613-1,37.47383995,126.9193202,2214,490
2215,다컴37,노량진로12길 16-1,서울특별시 동작구 노량진동 37-11,37.51241251,126.9381395,2215,148
2216,신림동삼오오피스텔,조원로2길 22,서울특별시 관악구 신림동 1655-18,37.48266582,126.9021884,2216,347
2217,에스제이팰리스,도영로 65,서울특별시 영등포구 도림동 195-5,37.51136909,126.8988829,2217,246
2218,나라키움 송파 복합관사,백제고분로 140,서울특별시 송파구 잠실동 313-1,37.50578583,127.0820657,2218,153
2219,잠실동 렉스빌2차,백제고분로7길 3-10,서울특별시 송파구 잠실동 176-2,37.51091317,127.0793033,2219,109
2220,잭타워,오금로59길 4,서울특별시 송파구 거여동 26-5,37.4937423,127.1440663,2220,263
2221,헤리티지,연희로24길 3,서울특별시 서대문구 연희동 79-32,37.57164831,126.9350291,2221,109
2222,더펜타,이화여대5길 32,서울특별시 서대문구 대현동 37-66,37.55837988,126.9437999,2222,258
2223,목동토레스타워,등촌로 106,서울특별시 양천구 목동 721-5,37.53944786,126.8640117,2223,670
2224,골든빌오피스텔,월드컵북로12안길 89,서울특별시 마포구 성산동 51-2,37.56510453,126.9126278,2224,187
2225,아남오피스텔,신촌로 121,서울특별시 서대문구 창천동 20-41,37.55624625,126.9392857,2225,294
2226,서대문 노블루체,연희로 265,서울특별시 서대문구 홍은동 274-32,37.58073239,126.9358118,2226,233
2227,청재오피스텔,뚝섬로3길 13,서울특별시 성동구 성수동1가 72-71,37.54138594,127.0492075,2227,299
2228,센트럴큐브,난계로24길 19,서울특별시 성동구 상왕십리동 12-47,37.57065855,127.0255207,2228,138
2229,경인에버빌,통일로 708-8,서울특별시 은평구 불광동 285-11,37.60978496,126.93183,2229,213
2230,유원블리스장안,장한로26가길 6,서울특별시 동대문구 장안동 367-5,37.5714618,127.0718166,2230,185
2231,아델리아 구의타워,자양로 156,서울특별시 광진구 구의동 251-157,37.54144349,127.0840485,2231,75
2232,브릴란테 남산,수표로2길 22,서울특별시 중구 필동1가 3-5,37.56190714,126.9919259,2232,175
2233,큐브스테이트,자양로16길 16,서울특별시 광진구 자양동 680-12,37.53619214,127.0847578,2233,81
2234,영진오피스텔,시흥대로141길 81-2,서울특별시 금천구 독산동 144-4,37.47667045,126.8974531,2234,281
2235,에스엠파크뷰,강서로 317,서울특별시 강서구 내발산동 678-30,37.55405849,126.8364761,2235,142
2236,스페이스 오피스텔,경인로114가길 12,서울특별시 영등포구 영등포동1가 76-0,37.51762836,126.9137643,2236,207
2237,HIGHEND 63st,영중로 21,서울특별시 영등포구 영등포동4가 55-0,37.51837707,126.9052642,2237,277
2238,세영오피스텔,국회대로56길 61,서울특별시 영등포구 영등포동2가 28-128,37.52023735,126.9121069,2238,176
2239,파크빌,경인로112길 15,서울특별시 영등포구 영등포동1가 31-6,37.51801041,126.9146674,2239,182
2240,가산하우젠,남부순환로 1305,서울특별시 구로구 가리봉동 137-23,37.47878685,126.8958304,2240,259
2241,동양오피스텔,목동중앙서로3길 9,서울특별시 양천구 목동 791-17,37.53304317,126.8646965,2241,566
2242,신월동 리버스타운,가로공원로 100,서울특별시 양천구 신월동 148-4,37.53550232,126.8269774,2242,744
2243,대현 3719 오피스텔,이화여대3길 24,서울특별시 서대문구 대현동 37-19,37.5581292,126.9445207,2243,267
2244,네스트인,강서로7길 23,서울특별시 강서구 화곡동 901-1,37.52941789,126.8464146,2244,380
2245,길상 오피스텔,신사로 76,서울특별시 관악구 신림동 534-2,37.48572034,126.911461,2245,354
2246,시엘 10,남부순환로191길 3,서울특별시 관악구 신림동 1410-10,37.48514561,126.9339488,2246,429
2247,오크밸리,봉천로 312,서울특별시 관악구 봉천동 960-12,37.48590016,126.935162,2247,409
2248,에벤에셀나래하우스,상암로6길 48,서울특별시 강동구 암사동 513-39,37.54828884,127.1260682,2248,198
2249,아키스오피스텔,오금로 539,서울특별시 송파구 거여동 35-2,37.49304101,127.1487522,2249,272
2250,월드메르디앙 용산,원효로 115,서울특별시 용산구 원효로3가 277-1,37.53300713,126.9561649,2250,347
2251,(83-5),군자로6길 54,서울특별시 광진구 화양동 83-5,37.54557147,127.0722624,2251,72
2252,양지 미라벨,서오릉로2길 13-7,서울특별시 은평구 녹번동 83-44,37.60267302,126.9280628,2252,356
2253,지산타워아파트,노해로3길 29,서울특별시 강북구 수유동 45-88,37.63573754,127.0214077,2253,314
2254,노블레스 빌,천호대로 632,서울특별시 광진구 능동 255-18,37.55369936,127.0873595,2254,78
2255,역삼디오슈페리움,강남대로 324,서울특별시 강남구 역삼동 832-5,37.49222015,127.0308843,2255,249
2256,하나가드리움,도림천로 438,서울특별시 구로구 구로동 186-17,37.4864244,126.8981705,2256,298
2257,도일산호시티빌,시흥대로 251,서울특별시 금천구 시흥동 999-1,37.45618649,126.8995285,2257,290
2258,까사팔공육,올림픽로 806,서울특별시 강동구 암사동 463-4,37.55291437,127.1288304,2258,215
2259,스카이캐슬라,진황도로25길 18,서울특별시 강동구 천호동 562-0,37.53959673,127.1306219,2259,298
2260,더존스테이71,진황도로27가길 6-7,서울특별시 강동구 천호동 166-71,37.53922668,127.1313606,2260,309
2261,주건축물제1동,가산로 137,서울특별시 금천구 가산동 143-7,37.47747012,126.8912338,2261,240
